Creation Time: 2021_8_21-5-1-32
5-1-32 | [INFO] TZToxicZoneCore - Started ! => Loading config...
5-47-9 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
5-47-9 | [INFO] Cases count:9
5-47-9 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:7895.69 Y:344.4 Z:14680.6
5-47-9 | [INFO] AKM
5-47-9 | [INFO] PSO1Optic
5-47-9 | [INFO] AK_PlasticHndgrd
5-47-9 | [INFO] AK_RailHndgrd_Black
5-47-9 | [INFO] AK_Bayonet
5-47-9 | [INFO] AK_FoldingBttstck_Black
5-47-9 | [INFO] M4A1
5-47-9 | [INFO] Mag_STANAG_30Rnd
5-47-9 | [INFO] M4_CQBBttstck
5-47-9 | [INFO] M4_MPHndgrd
5-47-9 | [INFO] M4_RISHndgrd
5-47-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
5-47-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
5-47-9 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
5-47-9 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
5-47-9 | [INFO] Cases count:16
5-47-9 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1534.48 Y:452.701 Z:14176.8
5-47-9 | [INFO] AmmoBox_545x39_20Rnd
5-47-9 | [INFO] AmmoBox_556x45_20Rnd
5-47-9 | [INFO] AmmoBox_762x54_20Rnd
5-47-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
5-47-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
