Creation Time: 2021_8_31-17-1-13
17-1-13 | [INFO] TZToxicZoneCore - Started ! => Loading config...
19-17-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
19-17-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
19-17-2 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
19-17-2 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
19-17-2 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
19-17-2 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
19-17-2 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
19-17-2 | [INFO] Cases count:9
19-17-2 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:8029.16 Y:339.823 Z:14642.8
19-17-2 | [INFO] AKM
19-17-2 | [INFO] Mag_AKM_30Rnd
19-17-2 | [INFO] AK_PlasticHndgrd
19-17-2 | [INFO] AK_Bayonet
19-17-2 | [INFO] M4A1
19-17-2 | [INFO] Mag_STANAG_30Rnd
19-17-2 | [INFO] ACOGOptic
19-17-2 | [INFO] M4_CarryHandleOptic
19-17-2 | [INFO] M4_CQBBttstck
19-17-2 | [INFO] M4_MPBttstck
19-17-2 | [INFO] M4_MPHndgrd
19-17-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
19-17-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
19-17-2 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
19-17-2 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
19-17-2 | [INFO] Cases count:16
19-17-2 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1380.56 Y:464.444 Z:14427.8
19-17-2 | [INFO] AK74
19-17-2 | [INFO] AK_RailHndgrd_Black
19-17-2 | [INFO] AK_FoldingBttstck_Black
19-17-2 | [INFO] AK_Suppressor
19-17-2 | [INFO] Mag_AK74_30Rnd
19-17-2 | [INFO] ToxicCure
19-17-2 | [INFO] AmmoBox_545x39_20Rnd
19-17-2 | [INFO] AmmoBox_556x45_20Rnd
19-17-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
19-17-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-2-2 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
20-2-2 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
20-2-2 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
20-2-2 | [INFO] Cases count:9
20-2-2 | [INFO] [LOOTSYSTEM]: A previous case has been found at that location and got deleted!
20-2-2 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:7903.3 Y:339.05 Z:14637.4
20-2-2 | [INFO] AK74
20-2-2 | [INFO] AK_RailHndgrd_Black
20-2-2 | [INFO] AK74_WoodBttstck
20-2-2 | [INFO] Mag_AK74_30Rnd
20-2-2 | [INFO] AmmoBox_545x39_20Rnd
20-2-2 | [INFO] AmmoBox_556x45_20Rnd
20-2-2 | [INFO] AmmoBox_762x54_20Rnd
20-2-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-2-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-2-2 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
20-2-2 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
20-2-2 | [INFO] Cases count:16
20-2-2 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1722.44 Y:451.94 Z:13721.4
20-2-2 | [INFO] AK74
20-2-2 | [INFO] AK74_WoodBttstck
20-2-2 | [INFO] AK_Bayonet
20-2-2 | [INFO] Mag_AK74_30Rnd
20-2-2 | [INFO] FAL
20-2-2 | [INFO] Fal_FoldingBttstck
20-2-2 | [INFO] Fal_OeBttstck
20-2-2 | [INFO] Mag_FAL_20Rnd
20-2-2 | [INFO] ACOGOptic
20-2-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-2-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-47-2 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
20-47-2 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
20-47-2 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
20-47-2 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
20-47-2 | [INFO] Cases count:9
20-47-2 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:8010.2 Y:340.288 Z:14654.2
20-47-2 | [INFO] M4A1
20-47-2 | [INFO] ACOGOptic
20-47-2 | [INFO] M4_CarryHandleOptic
20-47-2 | [INFO] M4_CQBBttstck
20-47-2 | [INFO] M4_MPBttstck
20-47-2 | [INFO] M4_RISHndgrd
20-47-2 | [INFO] ToxicCure
20-47-2 | [INFO] AmmoBox_545x39_20Rnd
20-47-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-47-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-47-2 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
20-47-2 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
20-47-2 | [INFO] Cases count:16
20-47-2 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1380.56 Y:464.444 Z:14427.8
20-47-2 | [INFO] SVD
20-47-2 | [INFO] ToxicCure
20-47-2 | [INFO] AmmoBox_545x39_20Rnd
20-47-2 | [INFO] AmmoBox_556x45_20Rnd
20-47-2 | [INFO] AmmoBox_762x39_20Rnd
20-47-2 | [INFO] AmmoBox_762x54_20Rnd
20-47-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-47-2 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
