Creation Time: 2021_8_28-17-1-16
17-1-16 | [INFO] TZToxicZoneCore - Started ! => Loading config...
19-17-9 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
19-17-9 | [INFO] Cases count:9
19-17-9 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:7903.3 Y:339.05 Z:14637.4
19-17-9 | [INFO] FAL
19-17-9 | [INFO] Fal_FoldingBttstck
19-17-9 | [INFO] Fal_OeBttstck
19-17-9 | [INFO] Mag_FAL_20Rnd
19-17-9 | [INFO] ACOGOptic
19-17-9 | [INFO] ToxicCure
19-17-9 | [INFO] AmmoBox_545x39_20Rnd
19-17-9 | [INFO] AmmoBox_556x45_20Rnd
19-17-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
19-17-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
19-17-9 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
19-17-9 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
19-17-9 | [INFO] Cases count:16
19-17-9 | [INFO] [LOOTSYSTEM]: A previous case has been found at that location and got deleted!
19-17-9 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1696.09 Y:456.485 Z:14179.1
19-17-9 | [INFO] AmmoBox_545x39_20Rnd
19-17-9 | [INFO] AmmoBox_556x45_20Rnd
19-17-9 | [INFO] AmmoBox_762x39_20Rnd
19-17-9 | [INFO] AmmoBox_762x54_20Rnd
19-17-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
19-17-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-2-9 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
20-2-9 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
20-2-9 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
20-2-9 | [INFO] Cases count:9
20-2-9 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:7832.35 Y:357.1 Z:14794
20-2-9 | [INFO] AK74
20-2-9 | [INFO] Mag_AK74_30Rnd
20-2-9 | [INFO] ToxicCure
20-2-9 | [INFO] AmmoBox_545x39_20Rnd
20-2-9 | [INFO] AmmoBox_556x45_20Rnd
20-2-9 | [INFO] AmmoBox_762x39_20Rnd
20-2-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-2-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-2-9 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
20-2-9 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
20-2-9 | [INFO] Cases count:16
20-2-9 | [INFO] [LOOTSYSTEM]: A previous case has been found at that location and got deleted!
20-2-9 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1696.09 Y:456.485 Z:14179.1
20-2-9 | [INFO] SVD
20-2-9 | [INFO] PSO1Optic
20-2-9 | [INFO] AK74
20-2-9 | [INFO] AK_RailHndgrd_Black
20-2-9 | [INFO] AK_Bayonet
20-2-9 | [INFO] AK_FoldingBttstck_Black
20-2-9 | [INFO] Mag_AK74_30Rnd
20-2-9 | [INFO] AmmoBox_545x39_20Rnd
20-2-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-2-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-47-10 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
20-47-10 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
20-47-10 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
20-47-10 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
20-47-10 | [INFO] Cases count:9
20-47-10 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:8040.3 Y:340.252 Z:14611.3
20-47-10 | [INFO] ToxicCure
20-47-10 | [INFO] AmmoBox_545x39_20Rnd
20-47-10 | [INFO] AmmoBox_556x45_20Rnd
20-47-10 | [INFO] AmmoBox_762x39_20Rnd
20-47-10 | [INFO] AmmoBox_762x54_20Rnd
20-47-10 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-47-10 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
20-47-10 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
20-47-10 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
20-47-10 | [INFO] Cases count:16
20-47-10 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1888.66 Y:449.046 Z:13704.1
20-47-10 | [INFO] FAL
20-47-10 | [INFO] Fal_OeBttstck
20-47-10 | [INFO] ToxicCure
20-47-10 | [INFO] AmmoBox_545x39_20Rnd
20-47-10 | [INFO] AmmoBox_556x45_20Rnd
20-47-10 | [INFO] AmmoBox_762x39_20Rnd
20-47-10 | [INFO] AmmoBox_762x54_20Rnd
20-47-10 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
20-47-10 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
