Creation Time: 2021_8_23-9-1-30
9-1-30 | [INFO] TZToxicZoneCore - Started ! => Loading config...
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
12-2-14 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
12-2-14 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
12-2-14 | [INFO] Cases count:9
12-2-14 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:8040.3 Y:340.252 Z:14611.3
12-2-14 | [INFO] ToxicCure
12-2-14 | [INFO] AmmoBox_556x45_20Rnd
12-2-14 | [INFO] AmmoBox_762x54_20Rnd
12-2-14 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
12-2-14 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
12-2-14 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
12-2-14 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
12-2-14 | [INFO] Cases count:16
12-2-14 | [INFO] [LOOTSYSTEM]: A previous case has been found at that location and got deleted!
12-2-14 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1896.77 Y:448.958 Z:13707.8
12-2-14 | [INFO] AKM
12-2-14 | [INFO] AK_Suppressor
12-2-14 | [INFO] AK_PlasticHndgrd
12-2-14 | [INFO] AK_RailHndgrd_Black
12-2-14 | [INFO] AK_FoldingBttstck_Black
12-2-14 | [INFO] M4A1
12-2-14 | [INFO] Mag_STANAG_30Rnd
12-2-14 | [INFO] ACOGOptic
12-2-14 | [INFO] M4_CQBBttstck
12-2-14 | [INFO] M4_MPBttstck
12-2-14 | [INFO] M4_RISHndgrd
12-2-14 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
12-2-14 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
12-47-21 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
12-47-21 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
12-47-21 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
12-47-21 | [INFO] Cases count:9
12-47-21 | [INFO] [LOOTSYSTEM]: A previous case has been found at that location and got deleted!
12-47-21 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:8029.16 Y:339.823 Z:14642.8
12-47-21 | [INFO] AKM
12-47-21 | [INFO] Mag_AKM_30Rnd
12-47-21 | [INFO] Mag_AKM_Drum75Rnd
12-47-21 | [INFO] AK_PlasticHndgrd
12-47-21 | [INFO] AK_RailHndgrd_Black
12-47-21 | [INFO] AK_FoldingBttstck_Black
12-47-21 | [INFO] M4A1
12-47-21 | [INFO] Mag_STANAG_30Rnd
12-47-21 | [INFO] ACOGOptic
12-47-21 | [INFO] M4_CarryHandleOptic
12-47-21 | [INFO] M4_CQBBttstck
12-47-21 | [INFO] M4_MPBttstck
12-47-21 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
12-47-21 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
12-47-21 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
12-47-21 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
12-47-21 | [INFO] Cases count:16
12-47-21 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1390.25 Y:464.569 Z:14428.6
12-47-21 | [INFO] AKM
12-47-21 | [INFO] Mag_AKM_30Rnd
12-47-21 | [INFO] PSO1Optic
12-47-21 | [INFO] AK_PlasticHndgrd
12-47-21 | [INFO] AK_RailHndgrd_Black
12-47-21 | [INFO] AK_FoldingBttstck_Black
12-47-21 | [INFO] M4A1
12-47-21 | [INFO] Mag_STANAGCoupled_30Rnd
12-47-21 | [INFO] M4_CQBBttstck
12-47-21 | [INFO] M4_MPBttstck
12-47-21 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
12-47-21 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
