Creation Time: 2021_8_29-21-10-11
21-10-11 | [INFO] TZToxicZoneCore - Started ! => Loading config...
23-26-8 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
23-26-8 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
23-26-8 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
23-26-8 | [INFO] Cases count:16
23-26-8 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1896.77 Y:448.958 Z:13707.8
23-26-8 | [INFO] AKM
23-26-8 | [INFO] Mag_AKM_30Rnd
23-26-8 | [INFO] Mag_AKM_Drum75Rnd
23-26-8 | [INFO] AK_PlasticHndgrd
23-26-8 | [INFO] M4A1
23-26-8 | [INFO] Mag_STANAG_30Rnd
23-26-8 | [INFO] M4_CarryHandleOptic
23-26-8 | [INFO] M4_CQBBttstck
23-26-8 | [INFO] M4_MPBttstck
23-26-8 | [INFO] M4_MPHndgrd
23-26-8 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
23-26-8 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
0-11-9 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
0-11-9 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
0-11-9 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
0-11-9 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
0-11-9 | [INFO] Cases count:9
0-11-9 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:7903.3 Y:339.05 Z:14637.4
0-11-9 | [INFO] AK74
0-11-9 | [INFO] AK74_WoodBttstck
0-11-9 | [INFO] AK_FoldingBttstck_Black
0-11-9 | [INFO] AK_Suppressor
0-11-9 | [INFO] ToxicCure
0-11-9 | [INFO] AmmoBox_545x39_20Rnd
0-11-9 | [INFO] AmmoBox_556x45_20Rnd
0-11-9 | [INFO] AmmoBox_762x39_20Rnd
0-11-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
0-11-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
0-11-9 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
0-11-9 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
0-11-9 | [INFO] Cases count:16
0-11-9 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1988.6 Y:450.254 Z:13817
0-11-9 | [INFO] SVD
0-11-9 | [INFO] PSO1Optic
0-11-9 | [INFO] AK74
0-11-9 | [INFO] AK_RailHndgrd_Black
0-11-9 | [INFO] AK74_WoodBttstck
0-11-9 | [INFO] AK_Bayonet
0-11-9 | [INFO] AK_FoldingBttstck_Black
0-11-9 | [INFO] Mag_AK74_30Rnd
0-11-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
0-11-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
0-56-9 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: TZCreature has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
0-56-9 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
0-56-9 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
0-56-9 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
0-56-9 | [INFO] Cases count:9
0-56-9 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:7812.99 Y:356.012 Z:14783.9
0-56-9 | [INFO] ToxicCure
0-56-9 | [INFO] AmmoBox_545x39_20Rnd
0-56-9 | [INFO] AmmoBox_762x39_20Rnd
0-56-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
0-56-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
0-56-9 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
0-56-9 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
0-56-9 | [INFO] Cases count:16
0-56-9 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1386.16 Y:464.569 Z:14422.1
0-56-9 | [INFO] AKM
0-56-9 | [INFO] Mag_AKM_30Rnd
0-56-9 | [INFO] Mag_AKM_30Rnd
0-56-9 | [INFO] PSO1Optic
0-56-9 | [INFO] AK_PlasticHndgrd
0-56-9 | [INFO] AK_RailHndgrd_Black
0-56-9 | [INFO] AK_FoldingBttstck_Black
0-56-9 | [INFO] ToxicCure
0-56-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
0-56-9 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
