Creation Time: 2021_8_23-7-32-22
7-32-22 | [INFO] TZToxicZoneCore - Started ! => Loading config...
8-18-4 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
8-18-4 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
8-18-4 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
8-18-4 | [INFO] Cases count:16
8-18-4 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1396.58 Y:464.58 Z:14450.6
8-18-4 | [INFO] ToxicCure
8-18-4 | [INFO] AmmoBox_556x45_20Rnd
8-18-4 | [INFO] AmmoBox_762x39_20Rnd
8-18-4 | [INFO] AmmoBox_762x54_20Rnd
8-18-4 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
8-18-4 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
